reference_joconde,match_status,match_method,rights_status,license,titre_joconde,musee_joconde,artistes,wikidata_qid,commons_file,source_page_url,file_url,credit,creator,license_url,match_evidence,verified_by,verified_at,note_verification
10160000824,exact,joconde_id,open,Public domain,René François de Beauvau du Rivau,musée d'Allard,Hyacinthe Rigaud,Q131539944,Hyacinthe Rigaud - René François de Beauvau du Rivau.jpg,https://commons.wikimedia.org/wiki/File:Hyacinthe_Rigaud_-_Ren%C3%A9_Fran%C3%A7ois_de_Beauvau_du_Rivau.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Hyacinthe_Rigaud_-_Ren%C3%A9_Fran%C3%A7ois_de_Beauvau_du_Rivau.jpg,HyacintheRigaud.com [1],Hyacinthe Rigaud,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
10480003953,exact,joconde_id,open,Public domain,Cheval au galop,musée des beaux-arts,Géricault,Q131728283,"Cheval au galop, par Théodore Géricault.jpg","https://commons.wikimedia.org/wiki/File:Cheval_au_galop,_par_Th%C3%A9odore_G%C3%A9ricault.jpg",https://upload.wikimedia.org/wikipedia/commons/6/68/Cheval_au_galop%2C_par_Th%C3%A9odore_G%C3%A9ricault.jpg,https://pop-perf-assets.s3.gra.io.cloud.ovh.net/joconde/10480003953/0000669.jpg,Théodore Géricault,,institution_match;joconde_id_match,auto,2026-07-29,
50110000275,exact,joconde_id,open,Public domain,"Cérès, déesse des moissons",musée national Magnin,Simon Vouet,Q116447526,"Vouet, Simon? - Cérès, déesse des moissons - 17th century.jpg","https://commons.wikimedia.org/wiki/File:Vouet,_Simon%3F_-_C%C3%A9r%C3%A8s,_d%C3%A9esse_des_moissons_-_17th_century.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a0/Vouet%2C_Simon%3F_-_C%C3%A9r%C3%A8s%2C_d%C3%A9esse_des_moissons_-_17th_century.jpg,blogspot.com,Circle of Simon Vouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
50110000738,exact,joconde_id,open,Public domain,Tête de jeune homme,musée national Magnin,Géricault,Q134728418,"GERICAULT Théodore (peintre, attribué à) - Tête de jeune homme, 1810 vers.jpg","https://commons.wikimedia.org/wiki/File:GERICAULT_Th%C3%A9odore_(peintre,_attribu%C3%A9_%C3%A0)_-_T%C3%AAte_de_jeune_homme,_1810_vers.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a9/GERICAULT_Th%C3%A9odore_%28peintre%2C_attribu%C3%A9_%C3%A0%29_-_T%C3%AAte_de_jeune_homme%2C_1810_vers.jpg,https://www.pop.culture.gouv.fr/,Attributed to Théodore Géricault,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
50110001607,exact,joconde_id,open,Public domain,La Mort d'Achille,musée national Magnin,Rubens,Q135239081,La Mort d'Achille - Anonyme - MM 1938E168.jpg,https://commons.wikimedia.org/wiki/File:La_Mort_d%27Achille_-_Anonyme_-_MM_1938E168.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/La_Mort_d%27Achille_-_Anonyme_-_MM_1938E168.jpg,Œuvre appartenant au Musée Magnin,Unknown author Unknown author,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
50110001654,exact,joconde_id,open,CC BY-SA 4.0,Combat de Pyrrhus contre les Romains,musée national Magnin,Antonio Tempesta,Q134895123,Musée Magnin 009.jpg,https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_Magnin_009.jpg,https://upload.wikimedia.org/wikipedia/commons/3/34/Mus%C3%A9e_Magnin_009.jpg,Own work,Arnaud 25,https://creativecommons.org/licenses/by-sa/4.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
50130000179,exact,joconde_id,open,Public domain,"Marie-Julie, reine d'Espagne et ses deux filles Zénaïde et Charlotte",musée national du château de Fontainebleau,François Gérard,Q123004355,Bonaparte Julie by Wicar.JPG,https://commons.wikimedia.org/wiki/File:Bonaparte_Julie_by_Wicar.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5f/Bonaparte_Julie_by_Wicar.JPG,"Bjoertvedt , 2010-11-24",Workshop of François Gérard / Attributed to Marie-Éléonore Godefroid,,institution_match;joconde_id_match,auto,2026-07-29,
50130000180,exact,joconde_id,open,Public domain,Napoléon en costume du sacre,musée national du château de Fontainebleau,François Gérard,Q130369831,Napoleon ; keizer der Fransen.jpg,https://commons.wikimedia.org/wiki/File:Napoleon_;_keizer_der_Fransen.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/Napoleon_%3B_keizer_der_Fransen.jpg,The original uploader was Carolus at Dutch Wikipedia .,Workshop of François Gérard,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
50130000192,exact,joconde_id,open,Public domain,Napoléon en costume du sacre,musée national du château de Fontainebleau,François Gérard,Q130367676,Napoleon in Coronation Robes by François Gérard.jpg,https://commons.wikimedia.org/wiki/File:Napoleon_in_Coronation_Robes_by_Fran%C3%A7ois_G%C3%A9rard.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Napoleon_in_Coronation_Robes_by_Fran%C3%A7ois_G%C3%A9rard.jpg,"Nationalmuseum : Härskarkonst - Napoleon, Karl Johan, Alexander at the Wayback Machine",Workshop of François Gérard,,institution_match;joconde_id_match,auto,2026-07-29,
50160000047,exact,joconde_id,unknown,,Portrait de Napoléon en costume du sacre,musée national des châteaux de Malmaison et de Bois Préau,François Gérard,Q65184465,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
50350111493,exact,joconde_id,open,Public domain,Portrait équestre de François Ier,musée du Louvre,François Clouet,Q46612920,FrancoisI-de-France.jpg,https://commons.wikimedia.org/wiki/File:FrancoisI-de-France.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/FrancoisI-de-France.jpg,https://museoteca.com/r/fr/gallery/museum/1/198/musee_du_louvre/fran_ois_1er_et_l_art_des_pays_bas/!/,School of François Clouet / François Clouet / Attributed to Jean Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
M0003020239,exact,joconde_id,open,Public domain,Godefroy de Bouillon soigné par l'ange (titre d'usage),musée du Pays de Hanau - histoire et vies d’un territoire,Pierre Mignard,Q99976316,"Pierre Mignard, Godefroy de Bouillon soigné par un ange.jpg","https://commons.wikimedia.org/wiki/File:Pierre_Mignard,_Godefroy_de_Bouillon_soign%C3%A9_par_un_ange.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4d/Pierre_Mignard%2C_Godefroy_de_Bouillon_soign%C3%A9_par_un_ange.jpg,http://webmuseo.com/ws/musees-parc-vosges-nord/app/file/download/_0014514.jpg?key=6acf71zd3kllbz4hb9kj3lm00g5f1id6u&lang=fr,Pierre Mignard I,,institution_match;joconde_id_match,auto,2026-07-29,
M0332000980,exact,joconde_id,open,Public domain,Allégorie avec une vue d'Anvers,musée des beaux-arts et d'archéologie,Rubens,Q111601164,Allégorie de la prise d'Anvers - Peter Paul Rubens - MBAB 896.1.114.jpg,https://commons.wikimedia.org/wiki/File:All%C3%A9gorie_de_la_prise_d%27Anvers_-_Peter_Paul_Rubens_-_MBAB_896.1.114.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/All%C3%A9gorie_de_la_prise_d%27Anvers_-_Peter_Paul_Rubens_-_MBAB_896.1.114.jpg,Œuvre appartenant au Musée des Beaux Arts de Besançon,Peter Paul Rubens,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
M0332001041,exact,joconde_id,open,Public domain,Portrait présumé de François II (1544-1560),musée des beaux-arts et d'archéologie,François Clouet,Q130918724,Francois II de France enfant.jpg,https://commons.wikimedia.org/wiki/File:Francois_II_de_France_enfant.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Francois_II_de_France_enfant.jpg,Own work,Photo taken by User:Arnaud 25,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
M0332001175,exact,joconde_id,open,Public domain,Philosophe ou Architecte ; Héraclite (?),musée des beaux-arts et d'archéologie,Ribera,Q130646807,L'Architecte - Jusepe de Ribera - MBAB 896.1.119.jpg,https://commons.wikimedia.org/wiki/File:L%27Architecte_-_Jusepe_de_Ribera_-_MBAB_896.1.119.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/L%27Architecte_-_Jusepe_de_Ribera_-_MBAB_896.1.119.jpg,Œuvre appartenant au Musée des Beaux Arts de Besançon,Jusepe de Ribera (attrib.),,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
M0332001232,exact,joconde_id,open,Public domain,Fête villageoise ; personnages dansant devant une auberge,musée des beaux-arts et d'archéologie,David Téniers,Q130745972,Fête villageoise - daprès David II Teniers - MBAB 896.1.306.jpg,https://commons.wikimedia.org/wiki/File:F%C3%AAte_villageoise_-_dapr%C3%A8s_David_II_Teniers_-_MBAB_896.1.306.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/F%C3%AAte_villageoise_-_dapr%C3%A8s_David_II_Teniers_-_MBAB_896.1.306.jpg,Œuvre appartenant au Musée des Beaux Arts de Besançon,Anonymous (d'après David II Teniers),,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
M0332006700,exact,joconde_id,open,CC BY-SA 2.0,Portrait d'homme,musée des beaux-arts et d'archéologie,Philippe de Champaigne,Q130918739,"Besançon (Doubs) - Musée des Beaux-Arts et d'Archéologie - ""Portrait d'homme"" (attribué à Philippe de Champaigne, 1602-1674).jpg","https://commons.wikimedia.org/wiki/File:Besan%C3%A7on_(Doubs)_-_Mus%C3%A9e_des_Beaux-Arts_et_d%27Arch%C3%A9ologie_-_%22Portrait_d%27homme%22_(attribu%C3%A9_%C3%A0_Philippe_de_Champaigne,_1602-1674).jpg",https://upload.wikimedia.org/wikipedia/commons/b/b9/Besan%C3%A7on_%28Doubs%29_-_Mus%C3%A9e_des_Beaux-Arts_et_d%27Arch%C3%A9ologie_-_%22Portrait_d%27homme%22_%28attribu%C3%A9_%C3%A0_Philippe_de_Champaigne%2C_1602-1674%29.jpg,https://www.flickr.com/photos/78775886@N06/52150834340/,Morio60,https://creativecommons.org/licenses/by-sa/2.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
M0332006950,exact,joconde_id,open,CC BY-SA 2.0,"Portrait d'un sénateur vénitien avec sa femme, sa fille et son fils",musée des beaux-arts et d'archéologie,Le Tintoret,Q130646855,"Besançon (Doubs) - Musée des Beaux-Arts et d'Archéologie - ""Portrait d'une famille de patriciens vénitiens"" (atelier de Jacopo Robusti, dit Le Tintoret, 1518-1594).jpg","https://commons.wikimedia.org/wiki/File:Besan%C3%A7on_(Doubs)_-_Mus%C3%A9e_des_Beaux-Arts_et_d%27Arch%C3%A9ologie_-_%22Portrait_d%27une_famille_de_patriciens_v%C3%A9nitiens%22_(atelier_de_Jacopo_Robusti,_dit_Le_Tintoret,_1518-1594).jpg",https://upload.wikimedia.org/wikipedia/commons/3/31/Besan%C3%A7on_%28Doubs%29_-_Mus%C3%A9e_des_Beaux-Arts_et_d%27Arch%C3%A9ologie_-_%22Portrait_d%27une_famille_de_patriciens_v%C3%A9nitiens%22_%28atelier_de_Jacopo_Robusti%2C_dit_Le_Tintoret%2C_1518-1594%29.jpg,https://www.flickr.com/photos/78775886@N06/52114113786/,Jacopo Tintoretto,https://creativecommons.org/licenses/by-sa/2.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
M0333000715,exact,joconde_id,open,Public domain,Portrait de Nicolas Perrenot de Granvelle,musée du temps,Titien,Q116774690,"Le Titien (attribué à) – Portrait de Nicolas Perrenot de Granvelle – Musée du Temps, Besançon.jpeg","https://commons.wikimedia.org/wiki/File:Le_Titien_(attribu%C3%A9_%C3%A0)_%E2%80%93_Portrait_de_Nicolas_Perrenot_de_Granvelle_%E2%80%93_Mus%C3%A9e_du_Temps,_Besan%C3%A7on.jpeg",https://upload.wikimedia.org/wikipedia/commons/2/2d/Le_Titien_%28attribu%C3%A9_%C3%A0%29_%E2%80%93_Portrait_de_Nicolas_Perrenot_de_Granvelle_%E2%80%93_Mus%C3%A9e_du_Temps%2C_Besan%C3%A7on.jpeg,Time museum,Attributed to Titian,,institution_match;joconde_id_match,auto,2026-07-29,
M0457000323,exact,joconde_id,open,Public domain,Abel mort ; La mort d'Abel,musée des beaux-arts,Pier Francesco Mola,Q115765338,"Nîmes,Beaux Arts169,Mort d'Abel.jpg","https://commons.wikimedia.org/wiki/File:N%C3%AEmes,Beaux_Arts169,Mort_d%27Abel.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6d/N%C3%AEmes%2CBeaux_Arts169%2CMort_d%27Abel.jpg,"Own work , Finoskov , 2017-01-14 16:25:03",Pier Francesco Mola,,institution_match;joconde_id_match,auto,2026-07-29,
M0517000065,exact,joconde_id,unknown,,"Portrait d'Alexis Piron (titre de l'inventaire, titre erroné) ; Portrait d'Antoine Coysevox (titre d'usage)",musée barrois,Hyacinthe Rigaud,Q134726875,,,,,,,institution_match;joconde_id_match,auto,2026-07-29,
M0517000081,exact,joconde_id,open,CC BY-SA 3.0,Hector Lemaire (titre de l'inventaire) ; Portrait d'Hector Lemaire (titre d'usage),musée barrois,François Gérard,Q134726876,François Gérard-Portrait d'Hector Lemaire-Musée barrois.jpg,https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_G%C3%A9rard-Portrait_d%27Hector_Lemaire-Mus%C3%A9e_barrois.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Fran%C3%A7ois_G%C3%A9rard-Portrait_d%27Hector_Lemaire-Mus%C3%A9e_barrois.jpg,Own work,Ji-Elle,https://creativecommons.org/licenses/by-sa/3.0,institution_match;joconde_id_match,auto,2026-07-29,
M0525000544,exact,joconde_id,unknown,,Portrait de François de Wédrille,musée de la Princerie,Nicolas de Largillière,Q126880833,,,,,,,institution_match;joconde_id_match,auto,2026-07-29,
M0525000559,exact,joconde_id,unknown,,Portrait du lieutenant-général Descrochets,musée de la Princerie,Nicolas de Largillière,Q126880834,,,,,,,institution_match;joconde_id_match,auto,2026-07-29,
M0811000050,exact,joconde_id,unknown,,L'intendante,Le Beffroi - musée Boucher de Perthes - Manessier,Nicolas de Largillière,Q126880831,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000060545,rejete,inventory_number,open,CC BY-SA 4.0,LA VIERGE A L'ENFANT ET LE BAPTISTE,musée de la Chartreuse,Raphaël,Q122887767,Kouros - Musée du Louvre AGER MN 352 ; INV 58 ; N 5363 ; Br 220.jpg,https://commons.wikimedia.org/wiki/File:Kouros_-_Mus%C3%A9e_du_Louvre_AGER_MN_352_;_INV_58_;_N_5363_;_Br_220.jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/Kouros_-_Mus%C3%A9e_du_Louvre_AGER_MN_352_%3B_INV_58_%3B_N_5363_%3B_Br_220.jpg,Shonagon,Shonagon,https://creativecommons.org/licenses/by-sa/4.0,inventory_match,auto,2026-07-29,
00000060663,rejete,inventory_number,open,CC BY-SA 3.0,MARIE-MADELEINE,musée de la Chartreuse,Giorgio Vasari,Q29656432,Gérard Dou.jpg,https://commons.wikimedia.org/wiki/File:G%C3%A9rard_Dou.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/G%C3%A9rard_Dou.jpg,Own work,Pascal3012,https://creativecommons.org/licenses/by-sa/3.0,inventory_match,auto,2026-07-29,
00000060664,rejete,inventory_number,open,Public domain,VIERGE DE L'ANNONCIATION,musée de la Chartreuse,Giorgio Vasari,Q29656429,Gerard Dou - Old Woman Praying - WGA06640.jpg,https://commons.wikimedia.org/wiki/File:Gerard_Dou_-_Old_Woman_Praying_-_WGA06640.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ea/Gerard_Dou_-_Old_Woman_Praying_-_WGA06640.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""d/dou/1/old_woma""",Gerrit Dou,,inventory_match,auto,2026-07-29,
00000060665,rejete,inventory_number,unknown,,ANGE DE L'ANNONCIATION,musée de la Chartreuse,Giorgio Vasari,Q115673585,,,,,,,inventory_match,auto,2026-07-29,
00000060673,rejete,inventory_number,open,Public domain,L'ENFANT JESUS ET LE BAPTISTE,musée de la Chartreuse,Léonard de Vinci,Q18939557,Anthony van Dyck - Venus Asks Vulcan to Cast Arms for her Son Aeneas - WGA07447.jpg,https://commons.wikimedia.org/wiki/File:Anthony_van_Dyck_-_Venus_Asks_Vulcan_to_Cast_Arms_for_her_Son_Aeneas_-_WGA07447.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Anthony_van_Dyck_-_Venus_Asks_Vulcan_to_Cast_Arms_for_her_Son_Aeneas_-_WGA07447.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""d/dyck_van/3other/venusvul""",Anthony van Dyck,,inventory_match,auto,2026-07-29,
00000060723,rejete,inventory_number,open,Public domain,PETIT DENICHEUR D'OISEAUX,musée de la Chartreuse,Boucher,Q29656877,Jan Brueghel (I) - Air (Optics) - WGA3548.jpg,https://commons.wikimedia.org/wiki/File:Jan_Brueghel_(I)_-_Air_(Optics)_-_WGA3548.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/Jan_Brueghel_%28I%29_-_Air_%28Optics%29_-_WGA3548.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""b/bruegel/jan_e/1/air""",Jan Brueghel the Elder,,inventory_match,auto,2026-07-29,
00000060728,rejete,inventory_number,open,Public domain,VIERGE A L'ENFANT ET SAINT JEROME,musée de la Chartreuse,Le Corrège,Q29656601,"Paysage montagneux avec des cigognes, un pont et quatre cavaliers - Joos de Momper - Musée du Louvre Peintures INV 1104 ; B 220.jpg","https://commons.wikimedia.org/wiki/File:Paysage_montagneux_avec_des_cigognes,_un_pont_et_quatre_cavaliers_-_Joos_de_Momper_-_Mus%C3%A9e_du_Louvre_Peintures_INV_1104_;_B_220.jpg",https://upload.wikimedia.org/wikipedia/commons/2/26/Paysage_montagneux_avec_des_cigognes%2C_un_pont_et_quatre_cavaliers_-_Joos_de_Momper_-_Mus%C3%A9e_du_Louvre_Peintures_INV_1104_%3B_B_220.jpg,"derivative from photo by Sailko https://commons.wikimedia.org/wiki/File:Paysage_montagneux_avec_des_cigognes,_un_pont_et_quatre_cavaliers_-_Joos_de_Momper_-_Mus%C3%A9e_du_Louvre_Peintures_INV_1104_;_B_220.jpg 2013-11-15",Joos de Momper the Younger,,inventory_match,auto,2026-07-29,
00000060729,rejete,inventory_number,unknown,,ADAM ET EVE APRES LA CHUTE,musée de la Chartreuse,Annibale Carracci,Q115676557,,,,,,,inventory_match,auto,2026-07-29,
00000060735,rejete,inventory_number,open,Public domain,LA VIERGE A LA CHAISE,musée de la Chartreuse,Raphaël,Q29863311,Philippe de Champaigne - The Last Supper - WGA4710.jpg,https://commons.wikimedia.org/wiki/File:Philippe_de_Champaigne_-_The_Last_Supper_-_WGA4710.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Philippe_de_Champaigne_-_The_Last_Supper_-_WGA4710.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""/c/champaig/lastsupp""",Philippe de Champaigne,,inventory_match,auto,2026-07-29,
00000060736,rejete,inventory_number,unknown,,L'ADORATION DES BERGERS,musée de la Chartreuse,Federico Barocci,Q29863291,,,,,,,inventory_match,auto,2026-07-29,
00000065942,rejete,inventory_number,unknown,,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q138415233,,,,,,,inventory_match,auto,2026-07-29,
00000065942,rejete,inventory_number,unknown,,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q138428842,,,,,,,inventory_match,auto,2026-07-29,
00000065942,rejete,inventory_number,unknown,,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q19368887,,,,,,,inventory_match,auto,2026-07-29,
00000065942,rejete,inventory_number,open,CC BY 3.0,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q112294875,La rêverie by Pierre Travaux.JPG,https://commons.wikimedia.org/wiki/File:La_r%C3%AAverie_by_Pierre_Travaux.JPG,https://upload.wikimedia.org/wikipedia/commons/0/03/La_r%C3%AAverie_by_Pierre_Travaux.JPG,Self-photographed,Caroline Léna Becker,https://creativecommons.org/licenses/by/3.0,inventory_match,auto,2026-07-29,
00000065942,rejete,inventory_number,open,Public domain,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q135666231,Copley Fielding - Naufrage - Musée de Vitré.jpeg,https://commons.wikimedia.org/wiki/File:Copley_Fielding_-_Naufrage_-_Mus%C3%A9e_de_Vitr%C3%A9.jpeg,https://upload.wikimedia.org/wikipedia/commons/4/48/Copley_Fielding_-_Naufrage_-_Mus%C3%A9e_de_Vitr%C3%A9.jpeg,"Own work , Mel22 , 2025-07-30",Copley Fielding,,inventory_match,auto,2026-07-29,
00000065943,rejete,inventory_number,unknown,,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q138415233,,,,,,,inventory_match,auto,2026-07-29,
00000065943,rejete,inventory_number,unknown,,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q138428842,,,,,,,inventory_match,auto,2026-07-29,
00000065943,rejete,inventory_number,unknown,,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q19368887,,,,,,,inventory_match,auto,2026-07-29,
00000065943,rejete,inventory_number,open,CC BY 3.0,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q112294875,La rêverie by Pierre Travaux.JPG,https://commons.wikimedia.org/wiki/File:La_r%C3%AAverie_by_Pierre_Travaux.JPG,https://upload.wikimedia.org/wikipedia/commons/0/03/La_r%C3%AAverie_by_Pierre_Travaux.JPG,Self-photographed,Caroline Léna Becker,https://creativecommons.org/licenses/by/3.0,inventory_match,auto,2026-07-29,
00000065943,rejete,inventory_number,open,Public domain,PORTRAIT DE FEMME,musée du Vieux-Château,Louis Léopold Boilly,Q135666231,Copley Fielding - Naufrage - Musée de Vitré.jpeg,https://commons.wikimedia.org/wiki/File:Copley_Fielding_-_Naufrage_-_Mus%C3%A9e_de_Vitr%C3%A9.jpeg,https://upload.wikimedia.org/wikipedia/commons/4/48/Copley_Fielding_-_Naufrage_-_Mus%C3%A9e_de_Vitr%C3%A9.jpeg,"Own work , Mel22 , 2025-07-30",Copley Fielding,,inventory_match,auto,2026-07-29,
00000074301,rejete,inventory_number,open,Public domain,JOCKEY AVEC DEUX CHEVAUX,musée Goya,Géricault,Q124302008,Gustave Violet - Catalane aux cruches 02.jpg,https://commons.wikimedia.org/wiki/File:Gustave_Violet_-_Catalane_aux_cruches_02.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Gustave_Violet_-_Catalane_aux_cruches_02.jpg,"Own work , Tylwyth Eldar, 2020-10-28 13:17:50",,,inventory_match,auto,2026-07-29,
00000074353,rejete,inventory_number,open,Public domain,PORTRAIT D'ENFANT,musée Goya,Greuze,Q136356014,Vue prise prise d'après nature à Fontainebleau - Alphonse Robert - MBAB 840.4.1.jpg,https://commons.wikimedia.org/wiki/File:Vue_prise_prise_d%27apr%C3%A8s_nature_%C3%A0_Fontainebleau_-_Alphonse_Robert_-_MBAB_840.4.1.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Vue_prise_prise_d%27apr%C3%A8s_nature_%C3%A0_Fontainebleau_-_Alphonse_Robert_-_MBAB_840.4.1.jpg,Œuvre appartenant au Musée des Beaux Arts de Besançon,Alphonse Robert,,inventory_match,auto,2026-07-29,
00000093479,rejete,inventory_number,open,Public domain,ENLEVEMENT D'EUROPE,musée de la Chartreuse,Luca Giordano,Q18572977,Saint Louis de Toulouse - Antonio Vivarini - Musée du Louvre Peintures INV 872 ; C 317.jpg,https://commons.wikimedia.org/wiki/File:Saint_Louis_de_Toulouse_-_Antonio_Vivarini_-_Mus%C3%A9e_du_Louvre_Peintures_INV_872_;_C_317.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/Saint_Louis_de_Toulouse_-_Antonio_Vivarini_-_Mus%C3%A9e_du_Louvre_Peintures_INV_872_%3B_C_317.jpg,photo Shonagon 2024-02-22,Antonio Vivarini,,inventory_match,auto,2026-07-29,
000DE005647,rejete,inventory_number,open,Public domain,SACRIFICE D'ABRAHAM,musée Grobet-Labadié,Le Guerchin,Q124307224,Esmeralda.jpg,https://commons.wikimedia.org/wiki/File:Esmeralda.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Esmeralda.jpg,"Own work , user:Szilas in the Wiertz Museum",Antoine Wiertz,,inventory_match,auto,2026-07-29,
000DE005647,rejete,inventory_number,unknown,,SACRIFICE D'ABRAHAM,musée Grobet-Labadié,Le Guerchin,Q22999721,,,,,,,inventory_match,auto,2026-07-29,
000DE005647,rejete,inventory_number,open,CC BY-SA 4.0,SACRIFICE D'ABRAHAM,musée Grobet-Labadié,Le Guerchin,Q67155384,"Gauguin - Portrait de l’artiste par lui-même, 1903.jpg","https://commons.wikimedia.org/wiki/File:Gauguin_-_Portrait_de_l%E2%80%99artiste_par_lui-m%C3%AAme,_1903.jpg",https://upload.wikimedia.org/wikipedia/commons/d/da/Gauguin_-_Portrait_de_l%E2%80%99artiste_par_lui-m%C3%AAme%2C_1903.jpg,http://sammlungonline.kunstmuseumbasel.ch/eMuseumPlus?id=691,Paul Gauguin,https://creativecommons.org/licenses/by-sa/4.0,inventory_match,auto,2026-07-29,
000DE006757,rejete,inventory_number,open,CC BY 2.0,LA NOURRICE,musée des beaux-arts,Greuze,Q22980139,Jill Bolte Taylor - observing a stroke from within.jpg,https://commons.wikimedia.org/wiki/File:Jill_Bolte_Taylor_-_observing_a_stroke_from_within.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/Jill_Bolte_Taylor_-_observing_a_stroke_from_within.jpg,Observing a Stroke from Within,"Steve Jurvetson from Menlo Park, USA",https://creativecommons.org/licenses/by/2.0,inventory_match;title_match,auto,2026-07-29,
000DE006757,rejete,inventory_number,unknown,,LA NOURRICE,musée des beaux-arts,Greuze,Q124537881,,,,,,,inventory_match;title_match,auto,2026-07-29,
000DE006757,rejete,inventory_number,open,CC BY 3.0,LA NOURRICE,musée des beaux-arts,Greuze,Q127595177,"Bottega del 1473, tavolette di s. bernardino, 1473, da oratorio di s. bernardino a pg, risana nicola di lorenzo da prato travolto da un toro 1.jpg","https://commons.wikimedia.org/wiki/File:Bottega_del_1473,_tavolette_di_s._bernardino,_1473,_da_oratorio_di_s._bernardino_a_pg,_risana_nicola_di_lorenzo_da_prato_travolto_da_un_toro_1.jpg",https://upload.wikimedia.org/wikipedia/commons/2/28/Bottega_del_1473%2C_tavolette_di_s._bernardino%2C_1473%2C_da_oratorio_di_s._bernardino_a_pg%2C_risana_nicola_di_lorenzo_da_prato_travolto_da_un_toro_1.jpg,Own work,Sailko,https://creativecommons.org/licenses/by/3.0,inventory_match,auto,2026-07-29,
000DE006757,rejete,inventory_number,open,Public domain,LA NOURRICE,musée des beaux-arts,Greuze,Q55840085,Caroline Bardua - Porträt Caspar David Friedrichs (1840).jpg,https://commons.wikimedia.org/wiki/File:Caroline_Bardua_-_Portr%C3%A4t_Caspar_David_Friedrichs_(1840).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Caroline_Bardua_-_Portr%C3%A4t_Caspar_David_Friedrichs_%281840%29.jpg,Bildindex der Kunst und Architektur : object 00002094 – image file mi09436b08a.jpg jahrestage.akg-images.de,Caroline Bardua,,inventory_match,auto,2026-07-29,
