musee,ville,reference,numero_inventaire,titre,domaine,artistes,statut,credit,notice_pop
"Le Panoptique d'Autun, musée Rolin",Autun,01610012066,2014.4.18,Portrait d'homme,peinture,François Clouet,unknown,B.M.C.,https://pop.culture.gouv.fr/notice/joconde/01610012066
musée municipal,Louhans-Châteaurenaud,01710114791,MPL 92.1.48,tableau,peinture;beaux-arts,Greuze,unknown,© Ecomusée de la Bresse bourguignonne,https://pop.culture.gouv.fr/notice/joconde/01710114791
musée du château Charles VII,Mehun-sur-Yèvre,02340000148,912.8.19,Combat d'éléphant contre rhinocéros,beaux-arts;estampe,Antonio Tempesta,unknown,© Susana Pereira Tavares ; musée Charles VII,https://pop.culture.gouv.fr/notice/joconde/02340000148
musée des beaux-arts,Tours,02650001146,1858-1-19 ; p. 353 (Laurent-Montaiglon) ; 240 (Vitry),Bord de mer avec falaise percée,beaux-arts;peinture,Joseph Vernet,unknown,© musée des beaux-arts de Tours,https://pop.culture.gouv.fr/notice/joconde/02650001146
musée des beaux-arts et d’archéologie,Troyes,03030002149,D.55.3 ; M.I 919,Portrait de Béatrice de Cusance (1614-1663),peinture,Van Dyck,unknown,© Troyes ; musée des beaux-arts et d'archéologie,https://pop.culture.gouv.fr/notice/joconde/03030002149
musée du domaine départemental de Sceaux,Sceaux,04170004811,37.29.27.1 ; 1963 N° 14 (Entrée),Mascaron ornant le buffet d'eau de la cascade (Inventaire),sculpture;beaux-arts,Rodin,unknown,,https://pop.culture.gouv.fr/notice/joconde/04170004811
musée Adrien Mentienne,Bry-sur-Marne,04240000024,MAM 89.102,Portrait de Madame du Laurent,peinture,Jean-Baptiste Oudry,restricted,© Mathieu Lombard (utilisation soumise à autorisation),https://pop.culture.gouv.fr/notice/joconde/04240000024
musée des beaux-arts,Dunkerque,06210000190,"BA.P.238 ; P.238 (N° Gysel, années 1933 et 1940) ; 285 (Ancien numéro)",Achille parmi les filles de Lycodème (Titre) ; Achille se trahit devant Ulysse (Ancien titre),peinture;beaux-arts,Van Dyck,unknown,© Jacques QUECQ D'HENRIPRÊT. (Photographe) ; © Rodolphe VANDEZANDE,https://pop.culture.gouv.fr/notice/joconde/06210000190
musée des Beaux-Arts,Valenciennes,06380000486,P.46.1.505,Paysage avec Tobie et l'Ange,peinture,Paul Bril,unknown,© Claude Thériez,https://pop.culture.gouv.fr/notice/joconde/06380000486
musée d'Art et d'Histoire,Lisieux,06650001640,MBA.97.57.1. ; 118 (Ancien numéro),Intérieur de Cabaret,peinture,David Téniers,unknown,© agence Vallini,https://pop.culture.gouv.fr/notice/joconde/06650001640
musée Municipal,Bernay,07010001983,"866.1.14 ; 13 (Acte de vente Assegond) ; 60 (Catalogue du musée de Bernay, 1912) ; 2008 P 242 (Récolement 2008)","Intérieur, fumeurs et musiciens",peinture,David Téniers,unknown,"©, musée des beaux-arts, Ville de Bernay",https://pop.culture.gouv.fr/notice/joconde/07010001983
"musée d'art, histoire et archéologie d'Évreux",Évreux,07030017687,2023.1.1,"Portrait d'Emmanuel-Théodose de la Tour d'Auvergne, Duc, d'Albert et de Bouillon",beaux-arts;peinture,Hyacinthe Rigaud,unknown,"© Musée d'art, histoire et archéologie, Evreux",https://pop.culture.gouv.fr/notice/joconde/07030017687
Château-musée,Dieppe,07120002024,909.3.1 ; 1830 (MD),Marine,peinture;marine,Claude Lorrain,unknown,,https://pop.culture.gouv.fr/notice/joconde/07120002024
"Les Pêcheries, musée de Fécamp",Fécamp,07150000274,FEC.112 ; 8 (ancien inventaire (1931)),Portrait présumé du peintre Jean-Baptiste Jouvenet,beaux-arts;peinture,Nicolas de Largillière,unknown,,https://pop.culture.gouv.fr/notice/joconde/07150000274
musée de Tessé,Le Mans,07700010824,10.67 ; LM 79 (Numéro catalogue Le Feuvre 1932) ; 288 (Numéro inventaire Vallée 1891),Saint Jean l'Evangéliste ; Saint Jean écrivant l'Apocalypse,peinture,Ribera,unknown,,https://pop.culture.gouv.fr/notice/joconde/07700010824
musée du palais Lascaris,Nice,08870000079,PL-05-17-23,Portrait du Maréchal de Catinat de la Fauconnerie,peinture,Pierre Mignard,unknown,"© Ville de Nice, Palais Lascaris, Umberto Leone",https://pop.culture.gouv.fr/notice/joconde/08870000079
musée d'Allard,Montbrison,10160000824,2013.06.022,René François de Beauvau du Rivau,peinture;beaux-arts,Hyacinthe Rigaud,unknown,"(c) Montbrison, musée d’Allard",https://pop.culture.gouv.fr/notice/joconde/10160000824
musée des beaux-arts,Lyon,10310026673,1981-11,Paysage avec bergers,peinture,Gaspard Dughet,unknown,© Image © Lyon MBA – Photo Louis Houdus,https://pop.culture.gouv.fr/notice/joconde/10310026673
musée Léon Dierx,Saint-Denis de La Réunion,10690003855,1911.10.09 ; 279 (Ancien numéro) ; 11.01.11 (Ancien numéro),"Copie d'après atelier de Van Dick, Portrait de Van Opstal (titre factice) ; Ancien titre : L'Homme à la fraise",peinture;beaux-arts,Van Dyck,unknown,© Jean-Pierre Woaye-Hune,https://pop.culture.gouv.fr/notice/joconde/10690003855
musée national Magnin,Dijon,50110000416,1938 F 466,"Tête de jeune femme blonde, les yeux levés au ciel",peinture,Greuze,unknown,,https://pop.culture.gouv.fr/notice/joconde/50110000416
musée national du château de Pau,Pau,50170002821,P.2008.1.1,Portrait de Catherine de Médicis,peinture,François Clouet,unknown,© Jean-Yves Chermeux,https://pop.culture.gouv.fr/notice/joconde/50170002821
musée de l'Ecole nationale supérieure des beaux-arts,Paris,50510010862,EBA 949,Etude d'arbres,dessin,Claude Lorrain,unknown,© service photographique de l'école nationale supérieure des beaux-arts,https://pop.culture.gouv.fr/notice/joconde/50510010862
musée du Pays de Hanau - histoire et vies d’un territoire,Bouxwiller,M0003020239,1934.1.3 ; inv. Thieling n°3,Godefroy de Bouillon soigné par l'ange (titre d'usage),peinture,Pierre Mignard,unknown,© MERTZ André,https://pop.culture.gouv.fr/notice/joconde/M0003020239
musée du Château des Rohan,Saverne,M0012000004,L 60,Portrait du roi Louis XIV,peinture,Pierre Mignard,unknown,© cliché inventaire général (Commission régionale d’Inventaire Grand Est),https://pop.culture.gouv.fr/notice/joconde/M0012000004
musée des beaux-arts et d'archéologie,Libourne,M0072003317,82.1037,Sainte Madeleine,peinture,Simon Vouet,unknown,© Libourne ; musée des beaux-arts et d'archéologie,https://pop.culture.gouv.fr/notice/joconde/M0072003317
musée du temps,Besançon,M0333000715,1694.1.3 ; D.694.1.3 ; 463 (Castan 1886),Portrait de Nicolas Perrenot de Granvelle,peinture;vie politique - administrative,Titien,unknown,"© Besançon, musée du Temps, Pierre Guenat",https://pop.culture.gouv.fr/notice/joconde/M0333000715
musée des Beaux-Arts,Lons-le-Saunier,M0345000311,L 105,Femme jouant du tambour basque,peinture,Simon Vouet,unknown,musée des beaux arts de Lons le Saunier,https://pop.culture.gouv.fr/notice/joconde/M0345000311
Viséum-musée de la lunette (collections du musée de la lunette et du musée Jourdain),Hauts de Bienne,M0350002026,1877.001.0072,Paysage avec pêcheurs,peinture,Gaspard Dughet,unknown,© musée de la Lunette,https://pop.culture.gouv.fr/notice/joconde/M0350002026
musée municipal,Soissons,M0794012647,93.7.479 ; 2728 (inventaire primitif) ; 208 (cat. Collet),Berline attelée,beaux-arts;dessin,Joseph Vernet,unknown,© musée municipal de Soissons,https://pop.culture.gouv.fr/notice/joconde/M0794012647
musée d'art et d'archéologie,Senlis,M0809006860,A.00.5.528,Portrait de femme,dessin,François Gérard,unknown,© Musées de Senlis,https://pop.culture.gouv.fr/notice/joconde/M0809006860
musée de la vénerie,Senlis,M0810004977,V.2000.14.1,Tête de loup,peinture;chasse - pêche - cueillette,Jean-Baptiste Oudry,unknown,© Musées de Senlis,https://pop.culture.gouv.fr/notice/joconde/M0810004977
